#72 Azure Blue,360.0,20.0,0.1813,0.28190000000000004,0.4708,0.6115999999999999,0.7223,0.7752,0.7705,0.7193999999999999,0.6193,0.45880000000000004,0.3089,0.17739999999999997,0.1313,0.105,0.10099999999999999,0.1611,0.1566,0.29410000000000003,0.3071,0.4305
SG_372,360.0,20.0,0.38780000000000003,0.5105,0.6661,0.7422,0.7724,0.7731999999999999,0.7471,0.6981,0.6434000000000001,0.5676,0.5217,0.4586,0.4559,0.47119999999999995,0.4828,0.4582,0.3603,0.5154,0.5353,0.6313
#73 Peacock Blue,360.0,20.0,0.3787,0.3296,0.2729,0.2785,0.3845,0.56,0.6539,0.6311,0.5154,0.36340000000000006,0.2297,0.134,0.0795,0.0652,0.0601,0.08439999999999999,0.2076,0.4661,0.715,0.8318000000000001
SG_373,360.0,20.0,0.7166,0.7606999999999999,0.7918999999999999,0.8158,0.8353,0.8382999999999999,0.8294,0.8073,0.7798,0.7434000000000001,0.7161,0.6724,0.6789000000000001,0.6742,0.6703,0.7767000000000001,0.8498,0.8695999999999999,0.8753,0.8795999999999999
#74 Night Blue,360.0,20.0,0.0079,0.0115,0.0466,0.1442,0.3884,0.5143,0.38299999999999995,0.174,0.0455,0.0045000000000000005,0.0004,0.0002,0.0001,0.0001,0.0002,0.002,0.024300000000000002,0.045,0.0509,0.1686
#76 Light Green Blue,360.0,20.0,0.1422,0.105,0.0783,0.0913,0.1744,0.3135,0.3818,0.32380000000000003,0.1809,0.061399999999999996,0.018600000000000002,0.0038,0.0013,0.0011,0.0011,0.0089,0.0817,0.32689999999999997,0.6401,0.8097
#376 Bermuda Blue,360.0,20.0,0.4586,0.5387,0.5333,0.4275,0.3481,0.3911,0.5192,0.4556,0.32880000000000004,0.2115,0.1215,0.0632,0.0438,0.039599999999999996,0.0344,0.1024,0.3858,0.6738,0.7868,0.8192
#77 Green Blue,360.0,20.0,0.36479999999999996,0.46549999999999997,0.4915,0.39899999999999997,0.3148,0.3346,0.42200000000000004,0.3161,0.16519999999999999,0.056799999999999996,0.0168,0.0033,0.0014000000000000002,0.0014000000000000002,0.0009,0.02,0.2903,0.647,0.7757999999999999,0.8145
#78 Trudy Blue,360.0,20.0,0.341,0.4523,0.5451,0.6158,0.6770999999999999,0.6486,0.5556,0.43060000000000004,0.2992,0.18059999999999998,0.121,0.06849999999999999,0.07769999999999999,0.086,0.09949999999999999,0.3556,0.7077,0.8417,0.8732,0.8811
#378 Alice Blue,360.0,20.0,0.4714,0.5827,0.6675,0.6812999999999999,0.6096,0.49200000000000005,0.3636,0.2588,0.15810000000000002,0.1275,0.08439999999999999,0.0781,0.0754,0.07719999999999999,0.057699999999999994,0.1527,0.5129,0.7464,0.8097,0.8299
#79 Bright Blue,360.0,20.0,0.1375,0.1478,0.1891,0.311,0.5407,0.6186,0.4975,0.2934,0.125,0.028900000000000002,0.008199999999999999,0.0011,0.0008,0.0007000000000000001,0.0009,0.0536,0.4274,0.74,0.8364,0.861
#80 Primary Blue,360.0,20.0,0.35479999999999995,0.4814,0.5959,0.6257,0.5821999999999999,0.5147999999999999,0.4374,0.3069,0.1542,0.050499999999999996,0.0141,0.0029,0.0011,0.0011,0.0009,0.0191,0.2857,0.6435,0.7743000000000001,0.8137000000000001
#81 Urban Blue,360.0,20.0,0.24230000000000002,0.29969999999999997,0.36829999999999996,0.4646,0.5998,0.6199,0.5115999999999999,0.3492,0.20420000000000002,0.0949,0.053,0.020499999999999997,0.020499999999999997,0.0184,0.019,0.16260000000000002,0.531,0.7585999999999999,0.8421,0.8687
#82 Surprise Blue,360.0,20.0,0.1447,0.2254,0.30210000000000004,0.3775,0.4593,0.4294,0.3306,0.213,0.1054,0.0365,0.0159,0.0045000000000000005,0.0051,0.005699999999999999,0.0089,0.1398,0.5577000000000001,0.7951,0.8572,0.8721
#382 Congo Blue,360.0,20.0,0.0106,0.0126,0.0245,0.0736,0.2279,0.2437,0.10779999999999999,0.0219,0.0021,0.0002,0.0003,0.0003,0.0003,0.0006,0.0003,0.0048,0.203,0.6272,0.8123999999999999,0.8584999999999999
#83 Medium Blue,360.0,20.0,0.0528,0.0537,0.0719,0.1509,0.3732,0.4996,0.3754,0.1699,0.045700000000000005,0.0052,0.0009,0.0004,0.0003,0.0003,0.0003,0.0113,0.21960000000000002,0.5855,0.7848,0.8511
LUX_83,360.0,20.0,0.21600000000000003,0.3442,0.47509999999999997,0.4886,0.4201,0.3442,0.268,0.1479,0.046799999999999994,0.0078000000000000005,0.0013,0.0001,0.0001,0.0003,0.0003,0.0025,0.11220000000000001,0.4557,0.6836,0.7751
SG_383,360.0,20.0,0.0526,0.0803,0.12240000000000001,0.2082,0.3759,0.3958,0.2637,0.11810000000000001,0.0342,0.0052,0.0011,0.0003,0.0002,0.0001,0.0007000000000000001,0.023700000000000002,0.2577,0.5162,0.6693000000000001,0.7789
#84 Zephyr Blue,360.0,20.0,0.102,0.2242,0.4057,0.5122,0.5668,0.5216,0.4165,0.2933,0.1776,0.0901,0.048799999999999996,0.0246,0.026600000000000002,0.0318,0.0438,0.1482,0.239,0.41119999999999995,0.44659999999999994,0.5703
#85 Deep Blue,360.0,20.0,0.0347,0.0305,0.0373,0.08410000000000001,0.24539999999999998,0.3651,0.2827,0.1216,0.0275,0.0023,0.0004,0.0003,0.0001,0.0003,0.0003,0.0048,0.142,0.4988,0.7609,0.8615
#385 Royal Blue,360.0,20.0,0.008100000000000001,0.0064,0.0111,0.05,0.2556,0.3642,0.1863,0.038900000000000004,0.0032,0.0003,0.0001,0.0002,0.0002,0.0003,0.0002,0.0018,0.1414,0.5721,0.7945,0.855
#86 Pea Green,360.0,20.0,0.384,0.32299999999999995,0.17800000000000002,0.0987,0.0755,0.0839,0.1586,0.38049999999999995,0.598,0.6406999999999999,0.5659000000000001,0.44,0.32880000000000004,0.2155,0.152,0.133,0.1081,0.1242,0.2432,0.4804
#87 Pale Yellow Green,360.0,20.0,0.5854,0.6302,0.5951,0.5046,0.4523,0.5339,0.7487999999999999,0.7828,0.7857999999999999,0.7818999999999999,0.7664,0.7440000000000001,0.7098,0.6681,0.6343,0.609,0.5987,0.6417,0.7371,0.8138
#88 Light Green,360.0,20.0,0.5403,0.5669,0.46520000000000006,0.3036,0.22829999999999998,0.34700000000000003,0.7048000000000001,0.77,0.7773,0.7702,0.7391,0.6984,0.6429,0.5757,0.5207,0.4829,0.46149999999999997,0.5118,0.6546,0.7815000000000001
#388 Gaslight Green,360.0,20.0,0.12990000000000002,0.0481,0.0223,0.0325,0.1186,0.32689999999999997,0.5765,0.7394,0.7990999999999999,0.7934,0.7448999999999999,0.6816,0.6164000000000001,0.53,0.4693,0.44799999999999995,0.4155,0.4354,0.5515,0.7045999999999999
#89 Moss Green,360.0,20.0,0.3109,0.2526,0.1244,0.063,0.060599999999999994,0.0818,0.1607,0.3588,0.5317000000000001,0.5164,0.38780000000000003,0.2325,0.13019999999999998,0.0558,0.0274,0.0208,0.0137,0.018500000000000003,0.0731,0.2761
LUX_89,360.0,20.0,0.2667,0.289,0.1472,0.035,0.0132,0.0819,0.49090000000000006,0.6362,0.6233,0.5521,0.4322,0.2985,0.1787,0.0888,0.044500000000000005,0.028300000000000002,0.019799999999999998,0.0323,0.1449,0.42969999999999997
#389 Chroma Green,360.0,20.0,0.0371,0.0426,0.0297,0.004699999999999999,0.0017000000000000001,0.0273,0.44689999999999996,0.7695000000000001,0.722,0.5489,0.3206,0.1826,0.1057,0.0693,0.0653,0.069,0.0475,0.0725,0.0622,0.1391
#90 Dark Yellow Green,360.0,20.0,0.0782,0.0528,0.0127,0.0033,0.0046,0.0103,0.0384,0.1449,0.2588,0.20129999999999998,0.08529999999999999,0.0196,0.0040999999999999995,0.0004,0.0002,0.0004,0.0004,0.0006,0.0021,0.04
#91 Primary Green,360.0,20.0,0.125,0.0672,0.0051,0.0005,0.0003,0.0026,0.08109999999999999,0.1631,0.1139,0.0564,0.0213,0.0069,0.0032,0.003,0.0019,0.0236,0.28350000000000003,0.6343,0.7672,0.8064
#92 Turquoise,360.0,20.0,0.39759999999999995,0.5067,0.5196999999999999,0.4249,0.366,0.46759999999999996,0.7223,0.7356999999999999,0.6904,0.6164999999999999,0.5011,0.371,0.2458,0.1393,0.0812,0.056100000000000004,0.0425,0.0644,0.2145,0.5096
#93 Blue Green,360.0,20.0,0.5309,0.5521,0.4372,0.2576,0.1751,0.2747,0.588,0.5845,0.4765,0.33,0.21539999999999998,0.1155,0.084,0.076,0.059699999999999996,0.2004,0.589,0.7766,0.8234,0.8421
#94 Kelly Green,360.0,20.0,0.2052,0.17370000000000002,0.08410000000000001,0.0458,0.0786,0.1534,0.25980000000000003,0.3839,0.43829999999999997,0.33909999999999996,0.1813,0.06570000000000001,0.0215,0.0046,0.0013,0.001,0.0008,0.0019,0.009899999999999999,0.1013
#95 Medium Blue Green,360.0,20.0,0.1773,0.10869999999999999,0.059699999999999996,0.0537,0.1018,0.2311,0.3593,0.3933,0.2825,0.1416,0.0537,0.0181,0.0054,0.0036,0.0032,0.0053,0.0369,0.2169,0.552,0.7718
#395 Teal Green,360.0,20.0,0.1869,0.14859999999999998,0.0801,0.0565,0.10640000000000001,0.2227,0.34299999999999997,0.4113,0.3724,0.23920000000000002,0.11259999999999999,0.04019999999999999,0.0129,0.0042,0.0019,0.0019,0.0022,0.0064,0.0414,0.2118
#96 Lime,360.0,20.0,0.738,0.6441,0.4557,0.2787,0.2057,0.28300000000000003,0.6195,0.8502,0.8715,0.8690000000000001,0.868,0.8606,0.8518000000000001,0.8384999999999999,0.8287,0.8243,0.8159000000000001,0.8210999999999999,0.8419,0.8653
SG_398,360.0,20.0,0.2318,0.2961,0.3533,0.38659999999999994,0.4108,0.42710000000000004,0.4347,0.4354,0.43170000000000003,0.41729999999999995,0.4117,0.3993,0.39770000000000005,0.4058,0.41350000000000003,0.3714,0.2816,0.43979999999999997,0.4836,0.5212
#99 Chocolate,360.0,20.0,0.3934,0.45520000000000005,0.3734,0.2134,0.13369999999999999,0.1844,0.32780000000000004,0.28300000000000003,0.2057,0.2378,0.2245,0.38549999999999995,0.4863,0.4183,0.3439,0.2959,0.26170000000000004,0.30329999999999996,0.48869999999999997,0.6987000000000001
